"id","group","spent"
"1044844","B","93.78"
"1005454","",""
"1039145","",""
"1028287","",""
"1030114","",""
"1005854","",""
"1026715","",""
"1043835","A","425.4"
"1010788","",""
"1042058","",""
"1026426","",""
"1049900","",""
"1008878","",""
"1046593","",""
"1003282","",""
"1031572","",""
"1040106","",""
"1012190","",""
"1019024","",""
"1002418","",""
"1034478","",""
"1012676","",""
"1013927","",""
"1044635","",""
"1045292","",""
"1028490","",""
"1001948","",""
"1005839","",""
"1033915","",""
"1046563","B","13.43"
"1047497","",""
"1001305","",""
"1024452","",""
"1041249","",""
"1015602","",""
"1040085","",""
"1023580","A","16.19"
"1046589","",""
"1026206","",""
"1007980","",""
"1012555","",""
"1035351","",""
"1030499","B","80.37"
"1003121","",""
"1004928","",""
"1008688","",""
"1016726","",""
"1032559","",""
"1004306","",""
"1025726","",""
"1033210","",""
"1012606","",""
"1030912","",""
"1030096","",""
"1014370","",""
"1033799","",""
"1001531","B","45.89"
"1016472","",""
"1042756","",""
"1018728","",""
"1047879","",""
"1006447","",""
"1016129","",""
"1033096","",""
"1002970","",""
"1039240","",""
"1018410","",""
"1024991","",""
"1015414","",""
"1040867","",""
"1036469","",""
"1047704","",""
"1029173","",""
"1033747","",""
"1018215","",""
"1002151","",""
"1021651","",""
"1046133","",""
"1005316","",""
"1010888","",""
"1032342","",""
"1001030","",""
"1029297","",""
"1004787","",""
"1001679","",""
"1019590","",""
"1020357","",""
"1009454","",""
"1041161","",""
"1018673","",""
"1006567","",""
"1034053","",""
"1039290","",""
"1006178","",""
"1005149","",""
"1042273","",""
"1039463","",""
"1046795","",""
"1024604","",""
"1004094","",""
"1031347","",""
"1028948","",""
"1011949","",""
"1038363","",""
"1005880","",""
"1028785","",""
"1004903","",""
"1013920","",""
"1022487","",""
"1006830","B","8.81"
"1003505","",""
"1036625","",""
"1009553","",""
"1016471","",""
"1023155","",""
"1032155","",""
"1009137","",""
"1031162","",""
"1032583","",""
"1036195","",""
"1036440","",""
"1020864","",""
"1034880","",""
"1022829","B","10.05"
"1019273","",""
"1045624","",""
"1008785","",""
"1016050","",""
"1020193","",""
"1026324","",""
"1025711","",""
"1034247","",""
"1021839","",""
"1028452","",""
"1040347","",""
"1026659","",""
"1008002","",""
"1015824","",""
"1029561","",""
"1021892","",""
"1046620","",""
"1021527","",""
"1025860","",""
"1049641","",""
"1048481","",""
"1048347","",""
"1032585","",""
"1049597","",""
"1043085","",""
"1044590","",""
"1048440","",""
"1048658","",""
"1021615","B","35.99"
"1037291","",""
"1040201","",""
"1012755","",""
"1035031","",""
"1032906","",""
"1046451","",""
"1016344","",""
"1018572","",""
"1013672","",""
"1015986","",""
"1030409","",""
"1028928","",""
"1047422","",""
"1031096","",""
"1001551","",""
"1018618","",""
"1041808","",""
"1026336","",""
"1024494","",""
"1009250","",""
"1035428","",""
"1008480","",""
"1008107","",""
"1008842","",""
"1023908","",""
"1012206","",""
"1028194","",""
"1012428","",""
"1034919","",""
"1039390","",""
"1028889","",""
"1016975","",""
"1005380","",""
"1023819","",""
"1024879","",""
"1025877","B","47.88"
"1035353","",""
"1038232","",""
"1046275","",""
"1019222","",""
"1027331","",""
"1034229","",""
"1013249","",""
"1005107","",""
"1036782","",""
"1042725","",""
"1000732","",""
"1036141","",""
"1025208","",""
"1041004","",""
"1000256","",""
"1023355","",""
"1027576","",""
"1039207","",""
"1024603","",""
"1048262","",""
"1010125","",""
"1011367","",""
"1046498","",""
"1020164","",""
"1016551","",""
"1015048","",""
"1029796","B","54.54"
"1035906","",""
"1042144","",""
"1012443","",""
"1019391","",""
"1010161","",""
"1037412","",""
"1014527","",""
"1005177","",""
"1017397","",""
"1038648","",""
"1018599","",""
"1002187","",""
"1007022","",""
"1007151","",""
"1010874","",""
"1036785","",""
"1018199","",""
"1027998","",""
"1012413","B","23.23"
"1036220","",""
"1040759","",""
"1041147","",""
"1031611","",""
"1048866","",""
"1000904","",""
"1014929","",""
"1030360","",""
"1009951","",""
"1007271","",""
"1018340","",""
"1027087","",""
"1021201","",""
"1006480","",""
"1033664","",""
"1027057","",""
"1028205","",""
"1022528","",""
"1029477","",""
"1039171","",""
"1023142","",""
"1023052","",""
"1021860","A","77.27"
"1010304","",""
"1042544","",""
"1049778","",""
"1001420","",""
"1041891","",""
"1032251","",""
"1023626","",""
"1045076","",""
"1046696","",""
"1042662","",""
"1022442","",""
"1006747","",""
"1012050","",""
"1042491","",""
"1022421","B","39.28"
"1022247","",""
"1014429","",""
"1017056","",""
"1026135","",""
"1011416","",""
"1035141","",""
"1044722","",""
"1004040","",""
"1030542","",""
"1022798","",""
"1016634","",""
"1024689","",""
"1014610","",""
"1027359","",""
"1049955","",""
"1027617","",""
"1046368","",""
"1006156","B","29.4949166464439"
"1043132","",""
"1024731","",""
"1004332","",""
"1001994","",""
"1042873","",""
"1046835","",""
"1030869","B","42.42"
"1011729","",""
"1038605","",""
"1023209","",""
"1039411","",""
"1002601","",""
"1015095","",""
"1027076","B","66.8"
"1033791","",""
"1007775","",""
"1024869","",""
"1004504","",""
"1026009","",""
"1044389","",""
"1012141","",""
"1049663","",""
"1039731","",""
"1019889","",""
"1031932","",""
"1043276","",""
"1036312","",""
"1017586","",""
"1026282","",""
"1017914","",""
"1035834","",""
"1010682","",""
"1015882","",""
"1019552","",""
"1011003","",""
"1022622","",""
"1046871","",""
"1014708","",""
"1049539","",""
"1045971","",""
"1008662","",""
"1016316","",""
"1008710","",""
"1016141","",""
"1040712","",""
"1016748","",""
"1044387","B","31.99"
"1042786","",""
"1018903","",""
"1018619","",""
"1020022","",""
"1048671","",""
"1011029","",""
"1027230","",""
"1033548","",""
"1041244","",""
"1041974","",""
"1016696","",""
"1028878","",""
"1031346","",""
"1032937","",""
"1019017","",""
"1008770","",""
"1000129","",""
"1046762","",""
"1021712","",""
"1035739","",""
"1013769","",""
"1045872","",""
"1034129","B","26.11"
"1047060","",""
"1039254","",""
"1010758","",""
"1018966","",""
"1040887","",""
"1045985","",""
"1000649","",""
"1002179","",""
"1005590","",""
"1016394","",""
"1028214","",""
"1043607","",""
"1011503","",""
"1026788","",""
"1000218","",""
"1037623","",""
"1026971","",""
"1025511","",""
"1045131","",""
"1032509","",""
"1000101","B","5.674496940652932"
"1042601","",""
"1011050","",""
"1013231","",""
"1028940","",""
"1040705","",""
"1000858","",""
"1043199","",""
"1033047","",""
"1021519","",""
"1021303","",""
"1021614","",""
"1023078","",""
"1043334","",""
"1004725","",""
"1010225","",""
"1000570","",""
"1018740","",""
"1038987","",""
"1041902","",""
"1023661","",""
"1036382","",""
"1019801","",""
"1048854","",""
"1035880","",""
"1025650","",""
"1017717","",""
"1002987","",""
"1000228","",""
"1044865","B","37.75"
"1023815","",""
"1035506","",""
"1033755","",""
"1025706","",""
"1003896","",""
"1011065","",""
"1031424","",""
"1044753","",""
"1014955","",""
"1030455","",""
"1004562","",""
"1015660","",""
"1009176","",""
"1010851","",""
"1023627","",""
"1037378","",""
"1000579","B","117.79"
"1004830","",""
"1025177","",""
"1045231","",""
"1043930","",""
"1011838","",""
"1031124","",""
"1034374","",""
"1016413","",""
"1004033","",""
"1021391","",""
"1024416","",""
"1046579","",""
"1049755","",""
"1020766","",""
"1008976","",""
"1022505","",""
"1045275","",""
"1022490","",""
"1027475","",""
"1011832","",""
"1035465","",""
"1030654","",""
"1017871","",""
"1010810","",""
"1048261","",""
"1006984","",""
"1027321","",""
"1000100","",""
"1024464","",""
"1010771","",""
"1012380","",""
"1025375","",""
"1016432","",""
"1016024","",""
"1049847","",""
"1020769","",""
"1004272","",""
"1026157","A","72.44"
"1035153","",""
"1039852","",""
"1006872","",""
"1035221","",""
"1006901","",""
"1000068","",""
"1024079","",""
"1028530","",""
"1004875","",""
"1030268","",""
"1021196","",""
"1040768","",""
"1026007","A","95.88"
"1037185","",""
"1048257","",""
"1004389","",""
"1029460","",""
"1049197","",""
"1008129","",""
"1022639","",""
"1008254","",""
"1033837","",""
"1039700","",""
"1046760","",""
"1046876","",""
"1031231","",""
"1031229","",""
"1048228","",""
"1039184","",""
"1017107","",""
"1019790","",""
"1034106","",""
"1001453","",""
"1000442","",""
"1006792","",""
"1039323","",""
"1000369","",""
"1021997","",""
"1030124","",""
"1019173","",""
"1046487","A","41.66"
"1031009","",""
"1039808","",""
"1011350","",""
"1003641","",""
"1042759","",""
"1020309","",""
"1027052","",""
"1033651","",""
"1043342","",""
"1048294","",""
"1005666","",""
"1012470","",""
"1048237","",""
"1015577","",""
"1033563","",""
"1021249","",""
"1020014","",""
"1013846","A","74.87"
"1044275","",""
"1020733","",""
"1010965","",""
"1038874","",""
"1018470","",""
"1029377","",""
"1007686","",""
"1014274","",""
"1035386","",""
"1016486","",""
"1048341","",""
"1009131","",""
"1035596","",""
"1026393","",""
"1041224","",""
"1000612","",""
"1000731","",""
"1031716","",""
"1000745","",""
"1020089","",""
"1000462","",""
"1043296","",""
"1041629","",""
"1009879","",""
"1014355","",""
"1036311","",""
"1037236","",""
"1039665","",""
"1046334","",""
"1029547","",""
"1043143","",""
"1028360","",""
"1033053","",""
"1045056","",""
"1035758","",""
"1042778","",""
"1044962","",""
"1001209","",""
"1033641","",""
"1033759","",""
"1044912","",""
"1008088","",""
"1033521","",""
"1006163","",""
"1014106","",""
"1027099","",""
"1038028","",""
"1049112","",""
"1027772","",""
"1034535","",""
"1042260","",""
"1046177","",""
"1002477","",""
"1029044","",""
"1013133","",""
"1014573","",""
"1039621","",""
"1011400","",""
"1027571","",""
"1031676","",""
"1021389","",""
"1007032","",""
"1028711","",""
"1003708","",""
"1030375","",""
"1030587","",""
"1046020","",""
"1015025","",""
"1022060","",""
"1009965","",""
"1008131","",""
"1019890","",""
"1023638","",""
"1004921","",""
"1022321","",""
"1029251","",""
"1025891","",""
"1024153","",""
"1037363","",""
"1024978","",""
"1036746","",""
"1044902","",""
"1027622","",""
"1040786","",""
"1031525","",""
"1023007","",""
"1016313","",""
"1034179","",""
"1043757","",""
"1048290","",""
"1009630","",""
"1032628","",""
"1016779","",""
"1019746","",""
"1023225","",""
"1027843","",""
"1048285","",""
"1005388","",""
"1030253","",""
"1033620","",""
"1024043","",""
"1038903","",""
"1033181","",""
"1015935","",""
"1016879","A","68.41"
"1000687","",""
"1040450","",""
"1043388","",""
"1014589","",""
"1016539","",""
"1018436","",""
"1022040","",""
"1003621","",""
"1024341","",""
"1009895","",""
"1017312","",""
"1011898","",""
"1033065","",""
"1046755","",""
"1026514","",""
"1017112","",""
"1031469","",""
"1030648","",""
"1020794","",""
"1043144","",""
"1046865","",""
"1036820","",""
"1035922","",""
"1030438","",""
"1035015","",""
"1003074","",""
"1041516","",""
"1016661","",""
"1008755","",""
"1012899","",""
"1011403","",""
"1024413","",""
"1008810","",""
"1034333","",""
"1012199","",""
"1013322","",""
"1038863","",""
"1011000","",""
"1020829","",""
"1048321","",""
"1020126","",""
"1007705","",""
"1025240","",""
"1008462","",""
"1046227","",""
"1012312","",""
"1000818","",""
"1036282","",""
"1016010","A","38.16"
"1032462","",""
"1047869","",""
"1029458","",""
"1024181","",""
"1038373","",""
"1021901","",""
"1044067","B","73.41"
"1012250","",""
"1017934","",""
"1007674","B","86.18"
"1012171","",""
"1039256","",""
"1041958","",""
"1007388","B","15.07"
"1036632","",""
"1007866","",""
"1010111","",""
"1025687","",""
"1013144","",""
"1034018","",""
"1026329","",""
"1005343","",""
"1023653","",""
"1023959","",""
"1016498","",""
"1005843","",""
"1022439","",""
"1031944","",""
"1030364","",""
"1023929","",""
"1037409","",""
"1035187","",""
"1017730","",""
"1028325","",""
"1012343","",""
"1021281","",""
"1039649","",""
"1011252","",""
"1023798","",""
"1030331","",""
"1047629","",""
"1010098","",""
"1026533","",""
"1038181","",""
"1005821","",""
"1001715","",""
"1001828","",""
"1026836","B","27.22"
"1039544","",""
"1026076","",""
"1030158","",""
"1025809","",""
"1006262","",""
"1007350","",""
"1010430","",""
"1027831","",""
"1005747","",""
"1003747","",""
"1046186","",""
"1046559","",""
"1030054","",""
"1023262","",""
"1005504","",""
"1031432","",""
"1006983","",""
"1027364","",""
"1027732","",""
"1047656","",""
"1009963","",""
"1028135","",""
"1003826","",""
"1036656","",""
"1008533","",""
"1011464","",""
"1008736","",""
"1049263","",""
"1000210","",""
"1035359","",""
"1010393","",""
"1047732","",""
"1008535","",""
"1012291","",""
"1007157","",""
"1010817","",""
"1030208","",""
"1025496","",""
"1024858","",""
"1031976","",""
"1045441","",""
"1046075","",""
"1029806","",""
"1036729","",""
"1014672","",""
"1001479","",""
"1010022","",""
"1011602","",""
"1020774","",""
"1032917","",""
"1036777","",""
"1020689","A","32.28"
"1043554","",""
"1013551","",""
"1030691","",""
"1038180","",""
"1039006","",""
"1019642","",""
"1020926","",""
"1024503","",""
"1030656","",""
"1031504","A","35.47"
"1001688","",""
"1002217","",""
"1033819","",""
"1011030","",""
"1037790","",""
"1042397","",""
"1013752","",""
"1044094","",""
"1039707","",""
"1043675","",""
"1020324","",""
"1011222","",""
"1045666","",""
"1018203","",""
"1037650","",""
"1040755","",""
"1007009","",""
"1017591","",""
"1028377","",""
"1010572","",""
"1022241","",""
"1002492","A","188.92"
"1006718","",""
"1015147","",""
"1020160","",""
"1049688","",""
"1014015","",""
"1007880","",""
"1008565","",""
"1025203","",""
"1023133","",""
"1010667","",""
"1001091","A","47.78"
"1016164","",""
"1039037","",""
"1044323","",""
"1035012","",""
"1013557","",""
"1044940","",""
"1028247","",""
"1038933","",""
"1020658","",""
"1039834","",""
"1024737","",""
"1033003","",""
"1039856","",""
"1048001","",""
"1001787","",""
"1002616","",""
"1015616","",""
"1011983","",""
"1026319","",""
"1027458","",""
"1015230","",""
"1031810","",""
"1029820","",""
"1042734","",""
"1014272","",""
"1021283","",""
"1033564","",""
"1016945","",""
"1018041","",""
"1003496","",""
"1049679","",""
"1045080","A","61.68"
"1014698","",""
"1032305","",""
"1013574","",""
"1036271","",""
"1012690","",""
"1017484","",""
"1037004","",""
"1027439","",""
"1029177","",""
"1024133","",""
"1025231","",""
"1002339","",""
"1017521","",""
"1007197","",""
"1002671","",""
"1010308","",""
"1012040","",""
"1035981","",""
"1030505","",""
"1001041","",""
"1014491","",""
"1039249","",""
"1020537","",""
"1042366","",""
"1016163","",""
"1020237","",""
"1007549","",""
"1042957","",""
"1043980","",""
"1002010","B","45.23"
"1026964","",""
"1033743","",""
"1015322","",""
"1019980","",""
"1046597","",""
"1013311","",""
"1043566","",""
"1049344","",""
"1027971","",""
"1020521","",""
"1014644","",""
"1019440","",""
"1034071","",""
"1012564","",""
"1025281","",""
"1045060","",""
"1009551","",""
"1026459","B","67.51"
"1036767","",""
"1022801","",""
"1005492","",""
"1042400","",""
"1049358","",""
"1029694","",""
"1045836","",""
"1025172","",""
"1039529","",""
"1042608","",""
"1041388","",""
"1042577","",""
"1027377","",""
"1043622","",""
"1043810","",""
"1014169","",""
"1021508","",""
"1031025","",""
"1035498","",""
"1013410","",""
"1020440","",""
"1007765","",""
"1015893","",""
"1026313","",""
"1036304","",""
"1014707","",""
"1038914","",""
"1036586","",""
"1019877","",""
"1030631","",""
"1021120","",""
"1049205","",""
"1028179","",""
"1034165","",""
"1005206","",""
"1037213","",""
"1011499","",""
"1021443","",""
"1000573","",""
"1033452","",""
"1046378","",""
"1023163","",""
"1038328","",""
"1006312","",""
"1017068","",""
"1021610","",""
"1015793","A","40.24"
"1032898","",""
"1000453","",""
"1028760","A","65.88"
"1006577","",""
"1030168","",""
"1017025","",""
"1033576","",""
"1024358","",""
"1015596","",""
"1049047","",""
"1006833","",""
"1026826","",""
"1009726","",""
"1008721","",""
"1005876","",""
"1028736","",""
"1039538","",""
"1018030","A","30.01"
"1014347","",""
"1011375","",""
"1017863","",""
"1031861","",""
"1009535","",""
"1011466","",""
"1026622","",""
"1040713","",""
"1024874","B","48.86"
"1003922","",""
"1028239","",""
"1014485","",""
"1015703","",""
"1027547","",""
"1045467","",""
"1010264","",""
"1021716","",""
"1026670","",""
"1035660","",""
"1007808","",""
"1018576","",""
"1006510","",""
"1044036","B","76.29"
"1023734","",""
"1024732","",""
"1000762","",""
"1023012","",""
"1026483","",""
"1043933","",""
"1010804","",""
"1011198","",""
"1021238","B","13.42"
"1000928","",""
"1010077","",""
"1031388","",""
"1013472","",""
"1047415","",""
"1049960","",""
"1006424","",""
"1048749","",""
"1020745","",""
"1020913","",""
"1043970","",""
"1026382","",""
"1007780","",""
"1033667","",""
"1002068","",""
"1043697","",""
"1033890","",""
"1009623","",""
"1031259","",""
"1024376","",""
"1025126","A","28.86"
"1043299","",""
"1017770","",""
"1044403","",""
"1007260","",""
"1014779","",""
"1015593","",""
"1044680","",""
"1001826","",""
"1012205","",""
"1040271","",""
"1026177","",""
"1029838","",""
"1039164","",""
"1033729","",""
"1003975","",""
"1015009","",""
"1043406","",""
"1004304","",""
"1048292","",""
"1025297","B","30.59"
"1003287","",""
"1024521","",""
"1048744","",""
"1013368","",""
"1026548","",""
"1023222","",""
"1008656","",""
"1040914","",""
"1008773","",""
"1011948","",""
"1021138","",""
"1015045","",""
"1025791","",""
"1035866","",""
"1048280","",""
"1049783","",""
"1002915","",""
"1008517","",""
"1035917","",""
"1035554","",""
"1049292","",""
"1031789","",""
"1018232","",""
"1006671","A","45.1"
"1012879","",""
"1002866","",""
"1042960","",""
"1000637","",""
"1037290","",""
"1022497","",""
"1042317","",""
"1044438","",""
"1003364","",""
"1045980","",""
"1032162","",""
"1000513","",""
"1011478","A","91.1426969070455"
"1028124","",""
"1046306","",""
"1007672","",""
"1034647","",""
"1040246","",""
"1022514","",""
"1022871","",""
"1012374","",""
"1004287","",""
"1036160","",""
"1001910","",""
"1034668","",""
"1019474","",""
"1023571","",""
"1038603","",""
"1004907","",""
"1045363","",""
"1012811","",""
"1048357","",""
"1039867","",""
"1042224","",""
"1023932","",""
"1030969","",""
"1039372","",""
"1031570","B","23.55"
"1029186","",""
"1004936","",""
"1013539","",""
"1029235","B","121.26"
"1047391","",""
"1004759","",""
"1025309","",""
"1021044","",""
"1024301","",""
"1048282","",""
"1039083","",""
"1005970","",""
"1021290","",""
"1030226","",""
"1004056","",""
"1005422","",""
"1031215","",""
"1025568","",""
"1035592","",""
"1032237","",""
"1025638","",""
"1044035","",""
"1011459","",""
"1026489","",""
"1022982","",""
"1028739","",""
"1024457","",""
"1023043","",""
"1033435","",""
"1020533","",""
"1034865","",""
"1020861","",""
"1023374","",""
"1002150","",""
"1003586","",""
"1027469","",""
"1000361","",""
"1038621","",""
"1036033","",""
"1045489","B","80.4"
"1000888","",""
"1011414","",""
"1009669","",""
"1010703","",""
"1049046","",""
"1002301","",""
"1027465","B","38.17"
"1032311","",""
"1022416","",""
"1024579","",""
"1013265","",""
"1016682","",""
"1034544","",""
"1036418","",""
"1003983","",""
"1021680","",""
"1024779","",""
"1004420","",""
"1038998","",""
"1030267","",""
"1039436","",""
"1016157","",""
"1022264","",""
"1024985","",""
"1035534","",""
"1028063","",""
"1037703","",""
"1004867","",""
"1021930","",""
"1045384","B","22.38"
"1006075","",""
"1044948","",""
"1026099","",""
"1022554","",""
"1012099","A","155.52"
"1037690","",""
"1032861","",""
"1049969","",""
"1016918","",""
"1008564","",""
"1031494","",""
"1045376","",""
"1012379","",""
"1038395","",""
"1010662","",""
"1026396","",""
"1039319","",""
"1043681","",""
"1005143","",""
"1004053","",""
"1020079","",""
"1017700","",""
"1013118","",""
"1028647","",""
"1038558","",""
"1014359","",""
"1029961","",""
"1035729","",""
"1038370","",""
"1000426","",""
"1023914","",""
"1046345","",""
"1002530","",""
"1012097","",""
"1021230","",""
"1027289","",""
"1020303","",""
"1016532","B","111.43"
"1021420","",""
"1000479","",""
"1048522","",""
"1003570","",""
"1003658","",""
"1014894","",""
"1027346","",""
"1013458","",""
"1007680","",""
"1014316","",""
"1029606","",""
"1041726","",""
"1036771","",""
"1039015","",""
"1011170","",""
"1011191","",""
"1046556","",""
"1013519","",""
"1010975","B","30.115748565876714"
"1038476","",""
"1005188","",""
"1030024","",""
"1010159","",""
"1005420","",""
"1006627","",""
"1013207","",""
"1032637","",""
"1039986","",""
"1042942","",""
"1031559","",""
"1030961","",""
"1004744","",""
"1032258","",""
"1028626","",""
"1030554","",""
"1038591","",""
"1038767","",""
"1002498","",""
"1026653","",""
"1001069","",""
"1001643","",""
"1037736","",""
"1022287","",""
"1037521","",""
"1040098","",""
"1047666","",""
"1041719","",""
"1038753","",""
"1008613","",""
"1004473","",""
"1012279","",""
"1037654","",""
"1015485","",""
"1005288","",""
"1017791","B","0.6073095165713486"
"1007828","",""
"1023004","",""
"1010779","",""
"1021252","",""
"1000610","",""
"1014570","",""
"1003996","",""
"1031080","",""
"1000127","",""
"1004279","",""
"1028562","",""
"1024719","",""
"1040437","",""
"1049077","",""
"1018931","",""
"1011807","",""
"1006638","",""
"1017610","",""
"1012537","",""
"1017740","",""
"1048754","",""
"1043913","",""
"1002512","",""
"1018401","",""
"1027893","",""
"1032629","",""
"1046328","",""
"1000313","",""
"1005517","",""
"1015393","",""
"1036043","",""
"1006990","",""
"1045034","",""
"1015578","",""
"1045621","",""
"1008458","",""
"1045332","",""
"1001967","",""
"1015647","",""
"1022141","",""
"1011980","",""
"1036733","",""
"1045807","",""
"1041591","",""
"1028011","",""
"1028236","",""
"1009743","",""
"1043721","",""
"1001036","",""
"1006201","",""
"1035761","",""
"1000162","A","52.92"
"1046150","",""
"1024073","",""
"1046151","",""
"1009196","",""
"1006778","",""
"1031796","",""
"1033731","",""
"1013474","",""
"1022390","",""
"1034564","",""
"1000619","",""
"1012965","",""
"1042665","",""
"1044309","",""
"1002213","",""
"1031055","",""
"1032018","",""
"1026339","",""
"1028056","",""
"1038135","",""
"1021669","",""
"1018536","",""
"1038622","",""
"1013902","",""
"1027270","",""
"1008705","",""
"1004555","",""
"1020988","",""
"1022751","",""
"1042255","",""
"1000054","",""
"1043969","",""
"1014162","",""
"1012088","",""
"1035368","",""
"1013643","",""
"1028920","",""
"1025702","",""
"1005568","",""
"1006749","",""
"1037552","",""
"1042889","A","41.58"
"1004274","",""
"1033296","",""
"1041544","",""
"1001389","",""
"1033528","",""
"1003813","",""
"1038739","",""
"1041499","",""
"1010475","",""
"1031252","",""
"1012795","",""
"1037866","",""
"1026392","",""
"1002650","",""
"1002683","",""
"1008703","",""
"1041314","",""
"1046884","",""
"1020994","",""
"1008774","",""
"1010221","",""
"1044190","B","58.97"
"1009158","",""
"1024382","",""
"1016390","",""
"1028257","",""
"1021545","",""
"1048766","",""
"1004957","",""
"1004002","",""
"1027282","",""
"1027725","",""
"1013623","",""
"1042289","",""
"1015715","",""
"1017136","",""
"1037433","",""
"1029723","",""
"1042908","",""
"1026627","",""
"1044935","",""
"1022678","",""
"1035748","",""
"1000701","",""
"1027967","",""
"1032173","",""
"1002854","",""
"1037943","",""
"1010014","B","24.27"
"1007598","",""
"1011782","",""
"1034429","",""
"1011059","",""
"1008334","",""
"1039781","",""
"1042930","",""
"1009533","",""
"1005117","",""
"1008647","",""
"1026656","",""
"1007671","",""
"1014314","",""
"1020210","",""
"1027610","",""
"1044127","",""
"1005867","",""
"1027375","",""
"1025519","",""
"1049095","",""
"1002985","",""
"1020268","",""
"1046918","",""
"1012976","",""
"1005086","",""
"1042021","",""
"1016888","",""
"1035861","",""
"1022664","",""
"1043620","",""
"1011453","B","69.09"
"1018256","",""
"1036825","",""
"1014977","",""
"1042091","",""
"1047697","",""
"1017609","",""
"1025827","",""
"1044697","",""
"1005400","",""
"1005631","",""
"1027603","",""
"1019663","",""
"1031226","",""
"1032143","",""
"1007191","",""
"1002106","",""
"1040981","",""
"1047331","",""
"1002877","",""
"1013722","",""
"1020609","",""
"1033684","",""
"1016668","",""
"1023440","",""
"1007902","",""
"1001227","",""
"1025268","",""
"1025643","",""
"1008853","",""
"1024316","",""
"1003855","",""
"1030311","",""
"1006485","",""
"1045641","",""
"1028321","",""
"1025040","",""
"1011519","",""
"1012384","",""
"1018684","",""
"1012682","",""
"1034890","",""
"1039222","",""
"1024520","",""
"1033727","",""
"1015525","",""
"1001641","",""
"1002493","",""
"1013067","",""
"1018350","A","54.21805632131091"
"1016660","",""
"1030212","",""
"1048175","",""
"1031134","",""
"1015458","",""
"1040935","",""
"1042583","",""
"1024785","",""
"1033600","",""
"1016911","",""
"1015842","",""
"1006802","",""
"1012517","",""
"1007504","",""
"1002259","",""
"1026327","",""
"1001983","",""
"1009220","",""
"1048490","",""
"1035069","A","111.25"
"1005326","",""
"1043164","",""
"1042510","",""
"1045706","",""
"1049393","",""
"1044676","",""
"1045079","",""
"1038511","",""
"1005995","",""
"1020503","B","43.66"
"1025070","",""
"1005333","",""
"1020722","",""
"1043591","",""
"1035360","",""
"1044677","",""
"1010968","",""
"1016965","",""
"1039021","",""
"1027937","",""
"1028148","",""
"1041616","",""
"1010136","",""
"1031477","",""
"1020523","",""
"1009894","",""
"1033814","",""
"1006988","",""
"1007415","",""
"1037981","",""
"1019952","",""
"1034932","",""
"1011989","",""
"1014108","",""
"1026056","",""
"1019660","",""
"1015426","",""
"1016292","",""
"1048432","",""
"1001437","",""
"1012476","",""
"1033850","",""
"1041985","",""
"1042477","",""
"1024490","",""
"1044681","",""
"1038021","",""
"1043755","",""
"1021031","",""
"1034607","",""
"1005448","",""
"1022451","",""
"1044647","",""
"1018172","",""
"1016414","",""
"1009157","",""
"1018667","",""
"1042047","",""
"1028771","",""
"1005378","",""
"1026292","",""
"1042770","",""
"1038959","",""
"1018708","",""
"1038047","",""
"1028542","",""
"1027663","",""
"1029495","",""
"1048311","",""
"1008547","",""
"1042086","",""
"1043410","",""
"1046251","",""
"1036457","",""
"1042228","",""
"1024663","",""
"1025824","",""
"1035007","",""
"1023706","",""
"1007185","",""
"1030829","",""
"1029200","",""
"1014247","",""
"1020854","",""
"1043329","",""
"1023895","",""
"1011795","",""
"1016260","",""
"1045608","",""
"1031584","",""
"1042439","",""
"1011193","",""
"1049146","",""
"1043995","",""
"1008938","",""
"1013277","",""
"1017007","",""
"1027162","",""
"1015729","",""
"1042947","",""
"1046022","",""
"1027145","",""
"1035161","",""
"1010438","",""
"1008433","",""
"1045236","",""
"1045926","",""
"1029430","",""
"1018427","",""
"1025929","",""
"1025078","",""
"1037326","",""
"1045705","",""
"1013202","",""
"1021313","",""
"1044311","",""
"1030623","A","27.18"
"1028232","",""
"1002076","",""
"1048509","",""
"1017572","",""
"1047801","",""
"1044404","",""
"1016802","",""
"1018654","",""
"1019226","",""
"1029478","",""
"1032687","",""
"1047522","",""
"1002122","",""
"1011163","",""
"1046209","",""
"1032446","",""
"1008961","",""
"1035453","",""
"1042137","",""
"1006528","",""
"1007795","",""
"1023371","",""
"1006057","",""
"1041525","",""
"1048884","",""
"1015284","",""
"1025636","",""
"1025761","",""
"1024433","",""
"1021973","",""
"1024619","",""
"1030385","",""
"1032970","",""
"1036852","",""
"1046315","",""
"1007591","",""
"1031707","",""
"1031220","",""
"1009831","",""
"1019986","",""
"1022028","",""
"1029603","",""
"1028301","",""
"1045133","",""
"1009918","",""
"1034236","",""
"1025766","",""
"1014031","",""
"1040611","",""
"1001626","",""
"1005658","",""
"1017879","",""
"1048088","",""
"1024392","",""
"1024963","",""
"1029094","",""
"1038685","",""
"1024969","",""
"1000558","",""
"1025343","",""
"1028791","",""
"1033877","",""
"1021557","",""
"1034845","",""
"1039563","",""
"1038996","",""
"1011848","",""
"1030091","",""
"1031918","",""
"1048253","",""
"1042049","",""
"1018900","",""
"1044861","",""
"1022329","",""
"1003404","",""
"1042232","",""
"1003646","",""
"1032480","",""
"1030909","",""
"1008956","",""
"1046383","",""
"1011790","",""
"1021255","",""
"1034127","",""
"1036680","",""
"1016031","",""
"1009777","",""
